geneNcbiID,diseaseUMLSCUI
54809,C0026985
54809,C0021831
54809,C5436668
54809,C0015934
54809,C0001485
54809,C2713368
54809,C0042063
54809,C0021400
54809,C0033578
54809,C5669877
54815,C0038356
54820,C0266463
54820,C0036341
54820,C1857977
54820,C3714756
54820,C3151461
54820,C0033975
54820,C0349204
54820,C0266483
54820,C0020225
54820,C1851130
54820,C4025596
54820,C1298820
54820,C0026266
54820,C0238062
54820,C0043202
54820,C0027092
54820,C0796089
54820,C5543466
54820,C0003486
54820,C1851504
54820,C0009782
54820,C0344905
54820,C0345050
54820,C4707243
54820,C5543476
54820,C0038454
54820,C0040961
54821,C0015923
54822,C1865974
54822,C0009404
54822,C0543859
54822,C0522224
54822,C0001430
54822,C3468114
54822,C0334389
54822,C0549159
54822,C0278701
54822,C0041806
54822,C0009376
54822,C0027626
54822,C3165106
54822,C4304021
54822,C0023890
54822,C1335177
54826,C0003873
54828,C5562032
54828,C0557874
54828,C5568766
54829,C0022548
54829,C0038013
54829,C0157946
54829,C0410606
54829,C2675551
54829,C2675609
54829,C0158252
54832,C0030567
54832,C4275179
54832,C4225186
54832,C0865475
54832,C0865476
54832,C1399358
54832,C4023190
54832,C0338451
54832,C5779573
54834,C5193058
54840,C1859598
54840,C1853761
54840,C0028968
54840,C3551954
54840,C0014544
54843,C0002994
54845,C4693935
54848,C0006142
54848,C0158646
54856,C0025362
54856,C0014474
54858,C0376358
54861,C1335177
54861,C1335167
54862,C1269683
54862,C0025362
54862,C3714756
54862,C0041696
54862,C1838023
54862,C5680181
54867,C0333068
54867,C0004352
54870,C4693824
54870,C3714756
54870,C1510586
54870,C0026106
54872,C0036572
54872,C4310794
54872,C4551502
54872,C1956097
54872,C5567479
54872,C5677026
54877,C0005586
54877,C0024713
54877,C0021400
54877,C0236780
54877,C0005587
54880,C1846265
54880,C0023467
54880,C0009691
54880,C0796016
54880,C0334488
54880,C0010606
54880,C0027708
54880,C0029463
54880,C0023487
54880,C1333015
54880,C0011334
54880,C3714756
54880,C0154830
54880,C0024623
54880,C0699791
54880,C1844948
54880,C0206656
54880,C0038356
54880,C1456145
54880,C4551563
54880,C0029531
54880,C0153421
54880,C0153422
54880,C0346629
54880,C1332198
54880,C0022665
54880,C0206639
54880,C4023628
54880,C4021085
54880,C1332219
54880,C0221356
54880,C0009404
54880,C0153423
54880,C0206651
54880,C5231391
54880,C0175754
54884,C0796154
54885,C5193011
54885,C0027726
54885,C4273714
54887,C0024141
54887,C2931456
54888,C3714756
54888,C0557874
54888,C1970199
54888,C0175691
54888,C5680181
54888,C1510586
54888,C5555857
54890,C0026764
54890,C0032914
54892,C5193110
54892,C0030567
54893,C3553774
54893,C0677776
54894,C0009404
54894,C0038356
54894,C0699791
54894,C0014170
54894,C0007103
54894,C4296896
54894,C0206698
54894,C2239176
54894,C0206674
54894,C0346629
54894,C4310714
54894,C0278701
54894,C0152013
54894,C0280725
54894,C0033578
54894,C3272797
54894,C0153439
54894,C1335060
54894,C0022104
54894,C0023897
54894,C2931456
54897,C0007193
54897,C0038454
54897,C0033578
54897,C1842870
54897,C0004238
54897,C4021547
54898,C0021364
54899,C0024141
54899,C0003873
54901,C0011860
54901,C0085207
54901,C0028754
54901,C0011849
54901,C0011884
54901,C0005612
54901,C0005910
54901,C0263859
54901,C0266126
54902,C1852372
54902,C0524851
54902,C3554605
54902,C0027765
54902,C0751651
54902,C3541471
54902,C0751830
54902,C1285162
54902,C0004352
54902,C0023264
54902,C0021359
54903,C3714506
54903,C0265215
54903,C0752166
54903,C0431399
54903,C2673873
54903,C0152427
54903,C1561643
54903,C0022680
54903,C4310705
54903,C1691228
54903,C0028738
54903,C4551563
54903,C0240595
54903,C0557874
54903,C0026827
54903,C3714581
54903,C4274118
54903,C0031117
54903,C1849156
54903,C0239399
54903,C1854260
54904,C0023470
54914,C0023890
54914,C5774195
54915,C0009404
54915,C0346629
54915,C0026764
54916,C4479549
54916,C0038356
54916,C0024623
54916,C0024305
54916,C0153422
54916,C0153421
54916,C0153423
54916,C0079772
54916,C1834934
54919,C3543825
54919,C4551720
54919,C0008780
54919,C0265747
54919,C0478019
54919,C0036341
54927,C0236969
54928,C3279757
54928,C0343284
54929,C0006142
54931,C5567605
54931,C0751651
54936,C4748527
54936,C0595948
54936,C1853743
54936,C0452138
54936,C0454644
54936,C0000731
54936,C1843885
54936,C1843156
54936,C0041657
54937,C0025322
54937,C0085215
54938,C3151209
54940,C4277682
54941,C4015710
54947,C1850155
54947,C0032460
54949,C0030421
54949,C1866552
54949,C0031511
54949,C1708353
54949,C4274332
54949,C0027672
54949,C1140680
54949,C0019202
54959,C0009402
54967,C3553794
54967,C5829567
54967,C5681165
54968,C4757950
54968,C0878544
54968,C3279699
54968,C4273660
54968,C1535926
54968,C0162666
54968,C2239176
54968,C0036529
54968,C0206669
54968,C0033141
54970,C0001973
54970,C5394104
54970,C4551720
54971,C0014474
54973,C5830596
54974,C0016059
54974,C5394101
54974,C0022658
54974,C1535926
54977,C4274077
54977,C4551511
54977,C4225425
54977,C0002896
54977,C1264195
54982,C0027877
54982,C0751383
54982,C5551375
54982,C0022797
54982,C0022340
54982,C0751778
54982,C5561927
54982,C0497552
54982,C1262477
54982,C0333641
54982,C1849156
54982,C4021085
54982,C1535926
54982,C0011757
54982,C0021368
54982,C0042790
54984,C2239176
54986,C0036341
54986,C0026764
54986,C0005586
54993,C0376358
54995,C0006142
54996,C0154536
54996,C0023487
55000,C0023890
55005,C5190991
55005,C0751651
55005,C1458155
55005,C5679825
55005,C5816798
55005,C0687120
55005,C5816795
55005,C0497552
55008,C0021400
55012,C5193086
55012,C5193085
55014,C0025202
55014,C0002171
55023,C4693860
55023,C3714756
55023,C0009402
55023,C0004352
55023,C1535926
55023,C4022738
55023,C0025362
55023,C0036341
55023,C0086981
55023,C5393299
55023,C1527336
55023,C5680525
55024,C0024141
55024,C1258104
55024,C0036421
55024,C0011854
55024,C0033860
55024,C0920350
55027,C1260899
55027,C0265265
55027,C5774230
55027,C2676137
55028,C0376358
55032,C2698259
55033,C0013720
55033,C0026827
55033,C3809845
55033,C1844820
55033,C3281160
55033,C0699743
55033,C0749379
55033,C4303788
55033,C1578482
55034,C1863688
55034,C1510586
55034,C0030312
55034,C0042384
55034,C0020501
55035,C0033578
55036,C4551720
55036,C3151137
55036,C4551906
55036,C0008780
55036,C0021364
55036,C0022521
55036,C0266642
55036,C0478019
55036,C0265747
55036,C0271097
55036,C4317124
55036,C4722305
55036,C1510586
55036,C0017921
55036,C1837618
55037,C0023264
55037,C5436703
55040,C1135196
55051,C1535926
55054,C0021390
55054,C1970207
55054,C0156147
55054,C0276289
55054,C4546023
55055,C0043094
55062,C0023794
55062,C0029591
55062,C0027794
55062,C0008370
55065,C0035528
55065,C4750953
55068,C0376358
55072,C0033578
55072,C5394674
55072,C4014605
55072,C0349588
55072,C0021051
55074,C0740279
55074,C5231391
55074,C0036572
55074,C3714756
55074,C4275139
55074,C1384666
55076,C0024121
55080,C0037772
55080,C0751882
55080,C1970107
55080,C5193027
55081,C0029294
55081,C5567903
55083,C4087347
55083,C4551563
55084,C0033975
55084,C0349204
55084,C3150924
55088,C0020676
55088,C1837397
55088,C1848980
55088,C0034089
55088,C0036572
55088,C4023683
55088,C1849075
55088,C2315100
55088,C0456070
55088,C4551563
55102,C2939461
55102,C0023470
55107,C5774219
55109,C0022739
55109,C5681365
55110,C0006142
55110,C0029513
55112,C0265275
55112,C3809691
55112,C2910340
55112,C0432195
55112,C0432197
55112,C0036069
55117,C1269683
55117,C0041696
55119,C0271183
55120,C0015625
55120,C3469528
55120,C0025322
55120,C4225671
55120,C2931228
55120,C3469521
55124,C0007570
55127,C0153461
55127,C0887833
55129,C3150998
55129,C0087012
55129,C5575375
55129,C0268238
55129,C4023354
55130,C3809548
55130,C4551720
55130,C0021364
55130,C0265747
55130,C0478019
55130,C0008780
55130,C1510586
55131,C2677535
55131,C4551563
55132,C0376358
55135,C0265965
55135,C1140680
55135,C1168401
55135,C0919267
55135,C0006142
55135,C3151442
55135,C1299247
55135,C0009404
55135,C0346629
55135,C0007131
55135,C0027672
55135,C0005910
55135,C0085390
55135,C1835398
55137,C0008073
55140,C0002736
55140,C1458155
55140,C0027626
55143,C2239176
55143,C4021547
55145,C1414216
55145,C0013423
55145,C0013421
55145,C0393593
55145,C5779546
55145,C2875058
55145,C0393598
55146,C0006142
55148,C5543068
55148,C0557874
55148,C0025362
55148,C5568766
55148,C0026106
55149,C3150925
55149,C1849156
55149,C0025202
55151,C0029434
55151,C3554428
55151,C0268363
55151,C4277682
55152,C5394462
55152,C5680057
55154,C4540096
55157,C1970180
55157,C1849156
55157,C0751837
55157,C0311394
55157,C1849134
55157,C0338474
55157,C0018099
55157,C0009081
55157,C0234162
55157,C1112256
55157,C1836150
55157,C4551583
55157,C5399834
55157,C4025609
55157,C0020538
55159,C0015625
55159,C4521564
55159,C1336708
55160,C1335159
55160,C1518231
55160,C1335177
55160,C0009402
55160,C0039538
55163,C1864723
55163,C0036572
55163,C0038220
55163,C0036341
55163,C0015934
55163,C5399969
55163,C0456070
55164,C0013421
55164,C0393593
55164,C5677003
55164,C5677004
55164,C3888090
55165,C1856053
55165,C2239176
55165,C3280660
55165,C0032460
55165,C4025797
55167,C0004352
55170,C0236736
55172,C2675867
55172,C4551720
55172,C0008780
55172,C0478019
55172,C0265747
55172,C1510586
55180,C3714756
55180,C3280538
55180,C4551563
55180,C0025362
55180,C5680181
55181,C5543274
55182,C5562074
55183,C0006142
55183,C0266623
55183,C0206157
55183,C5543431
55183,C0699743
55183,C0031117
55183,C1836156
55183,C0011168
55183,C0030196
55183,C0239234
55183,C0026850
55183,C0151786
55183,C4021745
55183,C1850569
55186,C5774299
55187,C1846492
55187,C0087012
55187,C0023264
55187,C5779613
55187,C5575375
55187,C1535926
55187,C0455988
55187,C0043094
55187,C1276035
55191,C5394250
55191,C5680183
55191,C0017638
55191,C0555198
55191,C0175694
55191,C4022738
55191,C4540004
55193,C0007134
55193,C0279702
55193,C0005586
55193,C0036341
55193,C0033975
55193,C0007131
55193,C0206698
55193,C0349204
55193,C0149925
55193,C0280725
55193,C0279659
55193,C4518333
55193,C0040100
55197,C0006142
55198,C0236969
55198,C0033578
55205,C1135196
55205,C0004352
55205,C0028754
55205,C0006142
55206,C0409959
55206,C0036341
55206,C0376358
55206,C0006142
55208,C4225309
55209,C3714756
55209,C1535926
55209,C3810406
55209,C1510586
55209,C0220687
55209,C0856975
55209,C0557874
55209,C0018798
55209,C2981150
55209,C4022737
55209,C4509932
55209,C3810354
55209,C0266464
55209,C4551563
55209,C4321245
55209,C5190582
55209,C4022738
55209,C5680527
55209,C0008073
55209,C1384666
55210,C4310677
55210,C5394137
55210,C0033578
55210,C5681819
55210,C5231391
55211,C0376358
55212,C0752166
55212,C1859565
55212,C2936862
55212,C4277690
55212,C0035334
55212,C0854723
55212,C0025362
55212,C4016435
55213,C0339539
55213,C4310680
55213,C0036341
55213,C0154832
55213,C0035334
55213,C1867332
55214,C0006142
55214,C4751232
55214,C3280346
55214,C0035334
55215,C0015625
55215,C1836861
55215,C0024623
55215,C0006142
55215,C0007104
55215,C4551563
55215,C0235653
55215,C0205710
55215,C3150914
55215,C0037773
55215,C4551995
55215,C1843851
55215,C0346629
55215,C4763519
55215,C3469521
55215,C0751651
55215,C5193109
55215,C2239176
55215,C4225153
55215,C1834846
55217,C0004352
55217,C3714756
55217,C1510586
55217,C3550875
55217,C1840379
55217,C0175754
55217,C0036341
55217,C5231391
55219,C0010068
55219,C0242339
55226,C3714756
55227,C2239176
55229,C0029531
55229,C5562010
55229,C0858617
55229,C0009402
55236,C1527349
55237,C0009402
55240,C2673913
55240,C4511137
55240,C3808920
55243,C5543092
55244,C0022658
55245,C0006142
55247,C2239176
55247,C3810445
55247,C0271514
55248,C0006142
55249,C1865267
55249,C3714756
55250,C4310641
55250,C0025362
55250,C4225395
55250,C3161330
55252,C0023467
55252,C0008073
55252,C4310672
55252,C1866129
55252,C1510586
55252,C3278123
55252,C0005684
55252,C0005695
55252,C1535926
55254,C0006142
55256,C0033578
55259,C0024121
55262,C3711387
55262,C5193046
55270,C4225160
55270,C0342801
55270,C2931223
55275,C3151140
55275,C4014488
55275,C4551563
55275,C4022737
55275,C1261175
55277,C0028754
55277,C0043094
55278,C5394232
55278,C3532239
55280,C3714756
55280,C0087012
55280,C4015301
55281,C0009402
55286,C0008370
55289,C0023434
55290,C0376358
55294,C0014170
55294,C1458155
55294,C0017638
55294,C0009402
55294,C0006142
55294,C0009404
55294,C0279626
55294,C0152013
55294,C0149782
55294,C0007873
55294,C0278701
55294,C0017636
55294,C0025149
55294,C0280630
55294,C0023434
55294,C1168401
55294,C1535926
55294,C0152018
55294,C5774202
55294,C0010606
55294,C0919532
55294,C0151779
55294,C0524528
55294,C1368295
55294,C0023492
55294,C0279680
55294,C0555198
55294,C0206710
55294,C0153574
55294,C0279663
55294,C0346629
55294,C1336078
55297,C0236969
55300,C0036341
55300,C0004352
55304,C0151313
55304,C0031117
55312,C0033578
55315,C1864445
55315,C0019618
55315,C0019625
55315,C0011854
55315,C0162834
55315,C0019209
55315,C0020619
55315,C0020555
55315,C0018798
55315,C0432262
55315,C1384666
55315,C0011570
55315,C0011581
55315,C0000889
55324,C0376358
55325,C1840572
55325,C5774212
55325,C4693799
55325,C3714756
55325,C4551563
55325,C5680181
55325,C0543888
55325,C3463992
55325,C0497552
55325,C0036572
55325,C1837397
55325,C1859341
55325,C0751495
55328,C0020538
55328,C2316810
55328,C0085580
55328,C2931456
55329,C3178805
55329,C4551493
55329,C3151057
55329,C1853444
55329,C0008780
55329,C1415817
55329,C3553676
55329,C1844020
55329,C5394551
55331,C4540358
55331,C0025202
55335,C2931838
55335,C0039292
55335,C5231558
55336,C0266537
55337,C3279885
55340,C0020541
55340,C5561948
55341,C0270611
55342,C1335060
55342,C0006142
55342,C0152013
55343,C0398739
55343,C0282577
55343,C0376358
55345,C0011168
55345,C0311394
55345,C0240421
55345,C0015732
55345,C0750927
55345,C0013362
55345,C0037772
55345,C1510586
55346,C1850321
55349,C0018801
55349,C0018802
55350,C0033860
55351,C5681738
55351,C0278883
55355,C2239176
55356,C0009404
55357,C0033578
55359,C1621958
55364,C1839839
55364,C0005586
55366,C0029456
55366,C2874202
55366,C3714987
55367,C3714756
55367,C5676961
55367,C0007134
55374,C1838979
55374,C4748770
55374,C0023264
55379,C2239176
55379,C0278878
55379,C0007131
55379,C0919267
55379,C0024232
55379,C0017636
55379,C1514422
55384,C5680251
55384,C5680721
55384,C0008925
55384,C5680720
55384,C5679639
55384,C5679640
55384,C5680248
55384,C0029227
55388,C2239176
55388,C0021051
55388,C5543344
55388,C3532247
55437,C0278883
55450,C0677886
55450,C0919267
55450,C1140680
55450,C1299247
55450,C0007112
55486,C0917796
55486,C0011860
55486,C0010054
55486,C0020459
55486,C0010068
55486,C0264694
55486,C0151744
55486,C0027092
55500,C0157917
55500,C0157918
55500,C0157916
55500,C0039538
55500,C0409667
55501,C1510586
55502,C0525045
55503,C1300287
55503,C0020502
55503,C0032460
55503,C1833144
55503,C1832615
55504,C0025202
55504,C0027439
55505,C0265965
55505,C1857144
55505,C5830560
55505,C5830590
55505,C3502105
55505,C0027672
55507,C0005586
55507,C1839839
55509,C0023343
55512,C0023418
55512,C2713368
55521,C0002902
55521,C0431349
55521,C5561928
55521,C0302356
55526,C1859817
55526,C3554366
55526,C0007959
55526,C2875300
55526,C0027888
55526,C0205713
55526,C1408182
55526,C0011195
55526,C1408174
55526,C0027726
55526,C1848736
55526,C0427144
55526,C0031117
55526,C4721887
55532,C2750442
55532,C0013421
55532,C0023890
55532,C0032461
55532,C0393593
55532,C0242422
55532,C0020676
55532,C0677050
55532,C0030567
55532,C0008370
55534,C0010606
55534,C1710096
55534,C0018798
55534,C0153519
55536,C0008780
55536,C4551493
55536,C2678473
55544,C0009404
55544,C0027626
55553,C3714756
55553,C0017638
55553,C1535926
55553,C5436509
55553,C0555198
55554,C0006142
55556,C0265965
55556,C5774217
55558,C1535926
55558,C2930619
55558,C0349588
55558,C0004352
55558,C0271623
55558,C0014170
55558,C0152423
55561,C1621958
55567,C4539783
55567,C0009402
55567,C3714756
55567,C0376358
55572,C0023264
55572,C1838979
55572,C1852373
55572,C4748791
55572,C0751651
55572,C0036572
55572,C0424605
55572,C0162666
55576,C0033578
55576,C2239176
55577,C0033578
55578,C0003873
55584,C0149925
55589,C0149782
55593,C5542341
55593,C4025701
55593,C0014474
55593,C5568766
55593,C0431369
55596,C5231457
55596,C0025362
55599,C4748435
55599,C5539399
55599,C0242343
55599,C0342573
55600,C0011860
55600,C0025500
55600,C0242698
55601,C0021400
55601,C0376358
55602,C0376358
55603,C4693736
55603,C0007131
55603,C0157946
55603,C0014850
55603,C0034194
55603,C0268362
55604,C0018784
55605,C1302995
55605,C1851102
55605,C1276035
55605,C2751105
55605,C0149925
55610,C5562052
55612,C0406557
55612,C0037275
55612,C0039446
55612,C0037268
55613,C0206085
55613,C0006142
55614,C3714756
55614,C0006142
55614,C0376358
55614,C0541794
55616,C0009402
55617,C5436458
55617,C0557874
55617,C1856115
55617,C0424503
55621,C4749033
55621,C5568766
55621,C0025362
55623,C5774194
55623,C1535926
55624,C3150417
55624,C0265221
55624,C0457133
55624,C0026850
55624,C0410174
55624,C2936406
55624,C0035334
55624,C3150412
55624,C3151519
55624,C3714756
55624,C0686353
55624,C0020255
55624,C4284790
55624,C1836373
55624,C0266483
55624,C0266463
55624,C4310704
55624,C0497552
55624,C0854723
55624,C0026827
55624,C2931907
55624,C1510586
55624,C0220701
55624,C1837229
55624,C5679911
55624,C5679924
55624,C5190848
55625,C0009402
55626,C0036341
55626,C0027794
55626,C0014850
55626,C0037929
55626,C0034194
55627,C5231431
55627,C4021762
55628,C5561998
55628,C4022738
55628,C1863881
55630,C0221036
55630,C0001197
55630,C3825727
55630,C0086468
55635,C2239176
55635,C0019569
55636,C0265354
55636,C0162809
55636,C0271623
55636,C0008297
55636,C0008073
55636,C2936502
55636,C3552553
55636,C1384666
55636,C1389018
55636,C0242343
55636,C0020635
55636,C2700553
55636,C5680088
55636,C0018818
55636,C0036439
55636,C0020676
55636,C0018817
55636,C0240063
55636,C1535926
55636,C4053775
55636,C0242342
55636,C2874190
55636,C0271577
55636,C0013338
55636,C0271582
55636,C0342381
55636,C1837461
55636,C3540764
55636,C2874188
55636,C0221405
55636,C0240896
55636,C2874189
55636,C0265908
55636,C4551563
55636,C0002453
55636,C3552136
55636,C0014116
55636,C0221358
55636,C1854630
55636,C2751824
55636,C4303860
55636,C0027092
55636,C1842138
55636,C0563243
55636,C0034194
55636,C0007193
55636,C2936694
55636,C3805326
55636,C0033578
55636,C0424503
55640,C1856972
55640,C3278923
55640,C1859523
55640,C1836916
55640,C0240635
55640,C0020305
55640,C0018818
55640,C0158113
55640,C0158118
55644,C0795949
55644,C0027726
55644,C4540266
55650,C1855923
55650,C4551502
55650,C1314665
55651,C0265965
55651,C3151441
55651,C3502105
55651,C1857144
55654,C0031511
55654,C1708353
55654,C1257877
55654,C0027672
55654,C0220633
55654,C1140680
55654,C3149711
55654,C0023487
55654,C4518333
55654,C0023467
55655,C5830441
55655,C5391534
55656,C5231415
55656,C0376358
55657,C0271183
55663,C0271183
55663,C0349588
55669,C0002736
55669,C0009402
55669,C0022340
55669,C0751383
55669,C1850451
55669,C0027877
55669,C0022797
55670,C1832200
55670,C3888385
55670,C0282527
55670,C0043459
55670,C3553951
55670,C0282525
55670,C0162309
55670,C2930852
55670,C4551980
55670,C4721541
55676,C0002395
55679,C4225192
55679,C0853697
55679,C0024312
55681,C5231494
55681,C0152013
55681,C1859721
55684,C0025362
55687,C3278664
55687,C1838854
55687,C0023264
55687,C4751598
55687,C5780045
55687,C4304057
55687,C4017209
55687,C5191317
55689,C3554560
55689,C4273988
55689,C0887833
55689,C1527349
55689,C0153461
55690,C3554343
55690,C3714756
55690,C0005586
55690,C0557874
55690,C0028754
55690,C1535926
55690,C0005587
55690,C0221353
55690,C0554970
55690,C0019569
55690,C0036341
55690,C0026267
55690,C0848558
55690,C0236969
55690,C0024713
55690,C0424711
55690,C0236780
55690,C1298820
55691,C4225193
55691,C4551563
55691,C0236969
55697,C4310743
55697,C1857663
55697,C0270733
55697,C0027070
55697,C0027746
55699,C4014942
55699,C0023264
55699,C0086543
55699,C0031117
55699,C0009691
55699,C0029513
55701,C0376358
55701,C0027070
55703,C3280644
55703,C2676243
55703,C5679947
55703,C0271623
55703,C0007959
55703,C0025362
55703,C5676914
55703,C0393519
55703,C4706676
55703,C0002453
55703,C5680067
55703,C0342384
55703,C5681201
55703,C3502054
55704,C1850056
55704,C4551563
55706,C0043094
55706,C2981150
55706,C0557874
55706,C0035309
55707,C0376358
55714,C4255043
55714,C3554592
55714,C0600427
55714,C5193017
55714,C0264423
55714,C0027070
55714,C0236736
55717,C0162809
55717,C0271623
55717,C0342384
55717,C3540450
55717,C0020635
55717,C0242343
55717,C0036341
55717,C4053775
55717,C0242342
55717,C0271577
55717,C0013338
55717,C2874188
55717,C0342381
55717,C4551563
55717,C0271582
55717,C0221405
55717,C2874189
55717,C2874190
55717,C0236969
55717,C0265354
55717,C5680181
55717,C5680088
55717,C0677776
55717,C0002453
55717,C5830269
55717,C4016965
55719,C5774281
55719,C1850343
55719,C2931383
55720,C2677180
55721,C0032460
55723,C2239176
55723,C3658266
55723,C3658267
55726,C0263454
55726,C0009402
55728,C0006142
55729,C0039590
55729,C0027658
55729,C0862030
55733,C1838654
55733,C0036341
55733,C0238198
55734,C0006142
55737,C0030567
55737,C3280133
55737,C3160718
55737,C0036341
55737,C1868684
55737,C4274355
55738,C0027765
55738,C0008073
55739,C5193026
55739,C0038356
55740,C0023467
55741,C0036341
55741,C0342276
55742,C0236969
55743,C0038356
55743,C0007131
55743,C0014170
55745,C0007134
55746,C4748549
55746,C0795949
55746,C0036572
55746,C4551563
55746,C5193045
55746,C0006142
55746,C3714756
55746,C4273714
55748,C0011881
55748,C0015695
55748,C0015696
55749,C0009402
55750,C1859317
55750,C0009691
55750,C3553494
55750,C4551982
55750,C0266539
55752,C0036341
55752,C0005586
55752,C0268583
55752,C1855119
55752,C5575375
55753,C5562066
55753,C0011581
55753,C4021085
55753,C0018802
55753,C0018801
55755,C2677180
55755,C0025958
55755,C3711387
55755,C1858108
55755,C0265202
55755,C4551563
55755,C0557874
55755,C0347915
55755,C0026827
55755,C0009363
55755,C0683322
55759,C0010054
55759,C0027051
55759,C0007193
55759,C0151744
55759,C0010068
55759,C0264694
55760,C0040136
55760,C1855755
55760,C0006142
55764,C0432235
55764,C4551571
55764,C0010278
55764,C0009782
55764,C0013608
55764,C0037932
55764,C4551563
55764,C0022658
55764,C0020255
55764,C4551714
55764,C0008780
55764,C0015393
55765,C0021390
55765,C4748083
55768,C3808991
55768,C0557874
55768,C3714756
55768,C0031117
55768,C0015934
55768,C4021085
55768,C4022737
55768,C4022738
55768,C0001125
55770,C5543332
55770,C0376358
55773,C1261175
55773,C4540164
55775,C4759870
55775,C0451669
55775,C0027070
55775,C5575375
55777,C1510586
55777,C0036572
55777,C3714756
55777,C1535926
55777,C1969562
55777,C0557874
55777,C4304532
55777,C0004352
55777,C0036341
55777,C0005586
55777,C0004238
55777,C0026827
55777,C0454644
55777,C4551563
55777,C5680502
55777,C0494475
55779,C4539824
55779,C0403811
55780,C1868720
55780,C3809872
55780,C4304514
55780,C1848213
55780,C0036572
55781,C0279702
55783,C1335060
55783,C0152013
55783,C0010606
55783,C0032460
55784,C1269683
55784,C0036341
55784,C0041696
55784,C4707662
55785,C0271084
55785,C0278752
55785,C0345967
55785,C0392400
55785,C1332338
55788,C1848578
55788,C1857277
55788,C1848561
55789,C2239176
55790,C0432242
55790,C5394341
55791,C5561959
55795,C1458140
55795,C0040034
55799,C1535926
55800,C2751088
55800,C1142166
55800,C0003811
55800,C0009402
55800,C4551804
55800,C0023976
55800,C3468561
55800,C4013699
55800,C0085298
55806,C0263505
55806,C0002170
55806,C1859592
55806,C2931059
55806,C1859877
55806,C2750815
55808,C0036341
55808,C0349204
55808,C0033975
55809,C1458155
55811,C0403823
55811,C0342639
55811,C0543800
55811,C0021364
55811,C0403824
55812,C0339527
55812,C0035334
55812,C0854723
55812,C1858677
55812,C2751780
55812,C5676889
55812,C0339526
55812,C0220701
55812,C1858080
55814,C4748855
55814,C1384666
55814,C3711374
55814,C0011053
55814,C5779549
55815,C0376358
55816,C0005586
55818,C0006142
55818,C0376358
55818,C0007102
55818,C0007847
55818,C0007873
55819,C0033578
55823,C4225247
55823,C0270612
55823,C0393593
55823,C0013421
55823,C5562029
55823,C5568878
55824,C0023449
55824,C0036341
55824,C1335469
55825,C0025362
55827,C0033578
55827,C0403824
55827,C0342639
55827,C0021364
55827,C0403823
55829,C0021368
55829,C0033578
55829,C0007131
55830,C0002736
55830,C1269683
55830,C0041696
55830,C0338451
55830,C1862939
55832,C0376358
55833,C0001973
55835,C0265202
55835,C3711387
55835,C2677180
55835,C1855081
55835,C3888212
55835,C1842109
55835,C0026351
55835,C4551563
55835,C3151187
55835,C1969029
55835,C0266463
55835,C3279675
55840,C0033578
55840,C0079731
55840,C2239176
55840,C0024121
55841,C0376358
55851,C0162836
55851,C3714534
55851,C3151037
55857,C0854723
55857,C4014312
55857,C0035334
55857,C0154860
55858,C3553571
55858,C0282577
55858,C0019569
55862,C0025202
55862,C0342783
55862,C4277682
55863,C1838979
55863,C4748830
55863,C0751651
55869,C0270972
55869,C3550903
55869,C3714756
55869,C1535926
55869,C1839736
55869,C0015934
55869,C0557874
55869,C0018817
55869,C0424503
55869,C4551563
55869,C1850049
55869,C0454644
55869,C1857042
55869,C4023731
55869,C0022680
55869,C4025871
55869,C4551851
55870,C3714756
55870,C1535926
55870,C0036572
55870,C4540478
55870,C0454644
55870,C0557874
55870,C0023903
55870,C5680502
55870,C0033578
55870,C5680527
55870,C0026106
55870,C4022738
55872,C2239176
55872,C0032460
55876,C0006142
55892,C0008707
55897,C0152021
55897,C0027051
55898,C5543557
55898,C0011991
55898,C1384666
55898,C0268314
55898,C1390474
55901,C0455988
55901,C5231484
55901,C5830279
55901,C0011269
55901,C3839866
55901,C0003486
55901,C1313885
55902,C3266076
55904,C0557874
55904,C1535926
55904,C3714756
55904,C0023470
55904,C0023418
55904,C0014544
55904,C0004352
55904,C5193138
55904,C2243051
55904,C0007847
55904,C0007873
55904,C0683322
55904,C0270612
55904,C5676894
55904,C4025712
55904,C4022738
55904,C4540327
55904,C5568766
55905,C0033860
55906,C0796200
55906,C5393303
55906,C1535926
55906,C1839735
55906,C0025958
55906,C1844934
55906,C0796250
55914,C0376358
55914,C0010606
55920,C0376358
55929,C3553450
55929,C3714756
55929,C0036572
55929,C1858120
55929,C0424503
55930,C0236969
55937,C0011860
55937,C0010054
55937,C0010068
55937,C0011854
55937,C0264694
55937,C0151744
55958,C4706574
55959,C0006142
55959,C1510586
55959,C0014175
55967,C0023264
55967,C4748799
55969,C5676895
55969,C1853241
55969,C4021789
55969,C0020534
55969,C0265695
55969,C5677021
55969,C4721788
55969,C1398522
55969,C2243051
55969,C0025990
55969,C3714756
55969,C0036439
55971,C0003873
55975,C4310742
55975,C0035334
55975,C1832409
55975,C1848947
55975,C0796232
55975,C2751986
55975,C4022738
55975,C5680210
55975,C0265213
55975,C0854723
55975,C0231678
55975,C5680211
55997,C3178805
55997,C1415817
55997,C3151057
55997,C1844020
55997,C3553676
55997,C1853444
55998,C0017668
56005,C0022548
56006,C0557874
56006,C4310793
56006,C5774196
56006,C1510586
56006,C1855677
56006,C4049796
56006,C0424503
56006,C4022737
56033,C0279628
56034,C0025500
