geneNcbiID,diseaseUMLSCUI
7532,C2315100
7532,C0036572
7532,C0009806
7532,C4025790
7532,C0494475
7532,C5680057
7532,C1837397
7533,C0005586
7533,C0033141
7533,C0878544
7533,C0036529
7534,C0005586
7534,C0036349
7534,C0007097
7534,C0027643
7534,C0553707
7534,C1368683
7534,C5680502
7535,C0085110
7535,C2931299
7535,C2711630
7535,C0021051
7535,C5575025
7535,C1849236
7535,C4310768
7535,C2931320
7536,C0025202
7536,C1535926
7538,C0003864
7538,C0021368
7538,C0020507
7538,C0011603
7538,C0006625
7538,C2239176
7538,C0002170
7538,C0027626
7538,C0151744
7545,C4225269
7545,C0010964
7545,C0010278
7545,C5231485
7545,C0221356
7545,C5680778
7545,C5680779
7546,C0079541
7546,C1864827
7546,C5396362
7546,C2239176
7546,C0036341
7546,C0033578
7546,C0431362
7546,C0751617
7546,C5393309
7546,C0266667
7546,C4551563
7546,C0431363
7546,C0497552
7546,C1845026
7546,C1866558
7546,C5679777
7547,C1844020
7547,C2931228
7547,C3178805
7547,C0037221
7547,C3151057
7547,C0011813
7547,C1415817
7547,C3151867
7547,C3553676
7547,C1853444
7547,C5679810
7547,C1306710
7547,C0376634
7552,C3714756
7552,C2749020
7552,C2931498
7552,C3501611
7555,C2931689
7555,C0553604
7570,C0006142
7571,C2239176
7586,C0376358
7586,C3714756
7592,C3714756
7592,C3501611
7592,C0036572
7592,C0557874
7594,C0009402
7597,C0085110
7625,C0036341
7627,C0006142
7681,C0034013
7681,C0032897
7681,C3809199
7681,C5816765
7681,C0009402
7681,C5816761
7695,C0376358
7700,C3808889
7700,C3887487
7701,C3714756
7701,C0557874
7701,C0036572
7701,C5193088
7702,C1848561
7703,C5193060
7703,C0557874
7703,C3714756
7703,C1846460
7704,C0023487
7704,C0033578
7704,C2676231
7704,C0041696
7704,C1961099
7704,C1269683
7704,C0027626
7707,C3714756
7707,C4310644
7709,C0007193
7711,C0009402
7716,C0007193
7716,C5830291
7716,C5679590
7730,C0038356
7737,C1955934
7737,C3495483
7737,C1866504
7737,C0432267
7737,C4083251
7737,C4021762
7737,C4225420
7738,C0376358
7750,C0025362
7750,C5561984
7750,C1968949
7750,C0036572
7750,C1535926
7750,C4022737
7750,C2939461
7750,C4022738
7750,C5568766
7755,C0032460
7763,C0033578
7764,C0009402
7764,C3658267
7764,C3658266
7767,C0376358
7775,C0009402
7776,C0029124
7776,C0557874
7776,C0454644
7776,C0007758
7780,C0376358
7780,C1842486
7781,C0036341
7781,C0009952
7782,C0002395
7782,C3825727
7783,C5193047
7783,C4749433
7784,C1328577
7784,C4540205
7784,C4476946
7784,C4749433
7786,C0454644
7786,C0085639
7791,C0009404
7798,C1842870
7799,C0005695
7799,C0005684
7799,C0040136
7799,C0154536
7799,C0333068
7802,C5830470
7802,C3553794
7802,C0009402
7803,C0001973
7804,C0036341
7804,C0027051
7804,C0002395
7804,C0010054
7804,C0001973
7804,C1269683
7804,C0041696
7804,C0154319
7804,C0027746
7804,C0010068
7804,C0151744
7804,C1838021
7804,C0264694
7805,C0017661
7809,C0004775
7809,C1865270
7809,C3838860
7809,C0018784
7809,C0348460
7809,C1384666
7809,C5779549
7809,C1846647
7809,C2748440
7818,C1458155
7818,C1865267
7827,C0027726
7827,C3496337
7827,C0017668
7827,C0022658
7827,C0033687
7827,C1561643
7827,C0403397
7827,C0027720
7827,C0001925
7827,C0403399
7827,C4273714
7827,C0445118
7827,C1868672
7832,C2239176
7832,C0263454
7837,C3151617
7837,C1862839
7837,C1856439
7837,C0477984
7837,C5779991
7837,C0023467
7840,C0268425
7840,C0007193
7840,C4085590
7840,C0752166
7840,C0339527
7840,C3665347
7840,C3888631
7840,C0035334
7840,C2316810
7840,C0854723
7840,C0023520
7840,C3714756
7840,C1384666
7840,C0013080
7840,C1858080
7840,C0027726
7840,C0265253
7840,C4316870
7841,C1853736
7844,C0157916
7844,C0157917
7844,C0409667
7844,C0157918
7846,C0266463
7846,C0266483
7846,C0175754
7846,C1535926
7846,C0025958
7846,C0557874
7846,C0036572
7846,C1837249
7846,C1969029
7846,C1302995
7846,C5568850
7846,C1276035
7846,C4305153
7846,C1850601
7846,C1845668
7846,C0007789
7846,C0010417
7846,C0270824
7846,C1840379
7846,C4277682
7846,C0424688
7846,C5231391
7846,C0270855
7846,C0010964
7846,C0497552
7846,C4022387
7846,C4021762
7846,C5680527
7846,C0151744
7846,C1856019
7846,C4749301
7846,C2936332
7846,C0026650
7846,C3806403
7846,C4021085
7846,C0037769
7849,C0010308
7849,C0151516
7849,C0206682
7849,C1869118
7849,C0020676
7849,C2931367
7849,C0009404
7849,C4305275
7849,C1337013
7849,C0749420
7849,C0342154
7849,C0342151
7849,C0241442
7849,C0021051
7849,C0345447
7849,C0028754
7849,C4025208
7849,C0342200
7850,C0009324
7850,C0038013
7850,C0023895
7850,C0024121
7850,C0031106
7850,C0032285
7850,C0014859
7850,C0020517
7850,C0153414
7850,C0153415
7850,C0153416
7850,C0024624
7850,C0153491
7850,C0153492
7850,C0153493
7850,C0153413
7850,C0496775
7850,C0375359
7850,C4277682
7852,C0472817
7852,C1458155
7852,C0029463
7852,C0024419
7852,C0023467
7852,C0003873
7852,C0027796
7852,C0038356
7852,C0033578
7852,C0376358
7852,C0024623
7852,C0023530
7852,C0281361
7852,C5197805
7852,C0029456
7852,C0023492
7852,C0027719
7852,C0027626
7852,C0206639
7852,C0157918
7852,C0157916
7852,C5542296
7852,C2936755
7852,C0409667
7852,C0153423
7852,C0157917
7852,C0153422
7852,C0153421
7855,C0009363
7855,C0521573
7855,C0266551
7855,C0155299
7855,C1838703
7855,C1852767
7855,C0344516
7855,C4708599
7862,C3714756
7862,C0557874
7862,C1535926
7862,C3827273
7862,C4310617
7862,C0036572
7862,C0033578
7862,C0008073
7862,C0856975
7862,C4022738
7867,C4310713
7867,C1621958
7867,C1970028
7867,C3280647
7867,C0429908
7867,C4511237
7867,C0154860
7869,C0014170
7869,C0027819
7869,C1535926
7871,C1142166
7871,C0018790
7871,C0023976
7873,C0006142
7873,C0007134
7873,C0007131
7873,C0030297
7873,C0751688
7873,C0242422
7873,C0153458
7873,C0153459
7873,C0153460
7873,C0153463
7873,C0007137
7874,C5393908
7874,C3714756
7874,C0033578
7874,C1535926
7874,C0005684
7874,C0005695
7874,C0026827
7874,C1858120
7874,C1842364
7874,C4024273
7874,C5680086
7874,C5816734
7874,C2237142
7874,C1849538
7874,C2243051
7879,C1833219
7879,C0007959
7879,C5548211
7879,C0151744
7879,C5190631
7879,C0392553
7879,C0270914
7881,C0014556
7884,C0029124
7884,C0035313
7884,C0009363
7903,C0009402
7905,C1269683
7905,C0041696
7905,C4277682
7905,C0008370
7913,C1458155
7913,C4518837
7913,C0027626
7915,C0268631
7915,C0036572
7915,C0025362
7915,C3714756
7915,C0013421
7915,C0393593
7915,C0027854
7915,C1510586
7915,C0151611
7915,C5779613
7915,C0376358
7915,C1276035
7915,C0006112
7916,C0011854
7916,C0006142
7917,C0007131
7917,C0157946
7917,C1868720
7917,C1840379
7917,C4707885
7919,C0011854
7920,C5676910
7920,C0393556
7920,C0037772
7920,C5680377
7920,C5816776
7920,C1535926
7922,C5562059
7922,C0001768
7922,C0086438
7922,C1832241
7923,C0006142
7936,C1857276
7940,C0018133
7941,C0010068
7941,C0038454
7941,C0004096
7941,C0004153
7941,C0011860
7941,C0151744
7941,C0010054
7941,C0162871
7941,C0019061
7941,C0264694
7941,C3280315
7941,C0033687
7941,C0017661
7941,C0017658
7941,C0178664
7941,C0025521
7941,C0020523
7941,C3496337
7942,C4518356
7942,C0027746
7957,C0751783
7957,C0751778
7957,C0036572
7957,C0497552
7957,C0376532
7957,C4551563
7957,C0086543
7957,C1837397
7965,C4693912
7965,C4022737
7976,C0036341
7976,C0175702
7976,C0020255
7976,C3714581
7976,C0175754
7976,C5231391
7976,C0346629
7976,C5779613
7979,C0007137
7979,C0751688
7980,C0009404
7980,C2239176
7980,C0025202
7980,C1458155
7980,C0030297
7980,C0023467
7980,C0035304
7980,C0153459
7980,C0153463
7980,C0003873
7980,C0157946
7980,C0153460
7980,C0153458
7982,C0557874
7982,C4551584
7982,C2674422
7984,C0024121
7984,C0033578
7991,C3714756
7991,C1970197
7991,C0282577
7991,C0917816
7991,C1535926
7991,C5680181
7991,C0497552
7991,C3280543
7991,C0025363
7991,C0020796
7994,C4225396
7994,C3714756
7994,C0023467
7994,C0557874
7994,C1535926
7994,C0010278
7994,C0033578
7994,C0025149
7994,C1510586
7994,C1334410
7994,C5680525
7994,C0431420
7994,C0010606
7994,C0206663
7994,C4511003
8000,C0033578
8000,C0038356
8000,C0005684
8000,C0005695
8000,C0013295
8000,C0010474
8000,C0023743
8000,C0079487
8001,C0677886
8013,C1275278
8013,C0020443
8013,C0003873
8013,C0021655
8013,C0157916
8013,C0157917
8013,C0409667
8013,C0157918
8019,C0279702
8019,C0206663
8019,C1334410
8019,C0085215
8019,C0025149
8019,C0278701
8021,C0023467
8021,C0023449
8021,C1961099
8021,C0085584
8021,C0006142
8021,C0424605
8021,C5193089
8021,C1335469
8021,C0266617
8021,C1850719
8021,C1850456
8021,C0456070
8021,C0235820
8021,C0006111
8021,C4518837
8021,C0008073
8022,C0242343
8022,C3489787
8022,C0004238
8022,C2751608
8022,C4273672
8022,C4749825
8022,C0002453
8022,C4273747
8027,C0009402
8028,C0023467
8028,C0025286
8028,C1961099
8028,C0023465
8028,C0007134
8028,C0025202
8028,C1334698
8029,C4551825
8029,C0002888
8029,C0033687
8029,C0009402
8029,C0006142
8029,C0010068
8029,C0010054
8029,C0264694
8029,C0151744
8029,C5394384
8029,C1510586
8029,C4016819
8029,C0025202
8029,C0154536
8030,C0238463
8030,C0002395
8030,C1337013
8031,C0040136
8031,C1337013
8034,C5681477
8036,C4478716
8036,C0028326
8036,C1843181
8036,C5555857
8036,C1275081
8036,C0587248
8036,C2051831
8036,C0011615
8036,C4540575
8036,C5681679
8036,C1860991
8036,C0018500
8036,C0455988
8036,C0949658
8038,C0006142
8038,C0036341
8038,C0157946
8038,C1321872
8048,C0007193
8048,C0007194
8048,C0878544
8048,C2677491
8048,C1843808
8048,C0949658
8048,C5679590
8048,C3495498
8048,C0152013
8048,C0236969
8048,C0151878
8048,C1335060
8050,C0034345
8050,C0023264
8050,C1855553
8050,C0025362
8050,C1839413
8050,C0153519
8061,C0024623
8061,C0038356
8061,C0153423
8061,C0153422
8061,C0153421
8065,C1458155
8073,C1135196
8074,C0085682
8074,C0342642
8074,C0085681
8074,C1704375
8074,C1876187
8074,C0006663
8074,C4693863
8074,C4692564
8074,C5679978
8076,C0162872
8076,C0006142
8076,C4707243
8076,C4015368
8076,C0009782
8078,C4277682
8079,C0009402
8082,C0004238
8082,C5200932
8085,C0796004
8085,C0279626
8085,C0079744
8085,C0024301
8085,C3714756
8085,C1458155
8085,C0278701
8085,C0149925
8085,C0005695
8085,C0005684
8085,C0007131
8085,C0008297
8085,C0024299
8085,C0033578
8085,C0242379
8085,C0265354
8085,C0010701
8085,C1535926
8085,C0026764
8085,C0149782
8085,C0238463
8085,C0010964
8085,C0079772
8085,C5774283
8085,C0038379
8085,C0007766
8085,C0036572
8085,C5680310
8085,C0002418
8085,C0152423
8085,C4551563
8085,C0004114
8085,C0021364
8085,C4022738
8085,C0334083
8085,C2931052
8085,C1266065
8085,C0395837
8085,C1956130
8085,C0857379
8085,C0079765
8085,C1968949
8085,C1956131
8085,C0079745
8085,C5680527
8085,C3151078
8085,C0497552
8085,C4014435
8085,C0036920
8085,C0431420
8085,C1332865
8085,C0079758
8086,C0271742
8086,C0014848
8086,C4551563
8086,C0034935
8086,C0151889
8086,C0037771
8086,C0033578
8086,C1535926
8086,C0497552
8087,C3714756
8087,C0006142
8087,C5394193
8087,C0270960
8087,C5394189
8087,C0270962
8087,C4281993
8087,C1837658
8087,C0036439
8089,C0023827
8091,C0175693
8091,C0042133
8091,C0023798
8091,C1140680
8091,C0023267
8091,C1370889
8091,C0919267
8091,C0205824
8091,C0206631
8091,C4305140
8091,C1519176
8091,C0346118
8091,C1299247
8091,C5394456
8091,C0005612
8091,C0027626
8091,C5393125
8091,C5681157
8092,C4751077
8092,C3150706
8092,C1876203
8092,C0152013
8092,C0376634
8100,C0085548
8100,C0023903
8100,C0152427
8100,C0265275
8100,C4551714
8100,C0220697
8100,C0238198
8100,C0035334
8106,C0270952
8110,C0004238
8111,C0002452
8111,C4310665
8111,C0399372
8115,C1961099
8115,C2931321
8120,C0543888
8120,C3714756
8120,C4310637
8120,C0557874
8120,C0004352
8120,C0454644
8120,C1858120
8120,C0036572
8120,C4317146
8120,C0232466
8120,C4551563
8120,C0037822
8120,C5680057
8120,C0497202
8120,C0026827
8125,C0009404
8125,C1335060
8125,C0152013
8125,C0162557
8128,C0036341
8128,C0005586
8128,C0004352
8131,C0014547
8131,C0036572
8131,C1858477
8131,C4310708
8131,C3714756
8131,C4551983
8139,C5200933
8139,C1850386
8139,C0031117
8139,C0007959
8139,C3714756
8139,C1335029
8139,C0026827
8140,C0024121
8140,C0206698
8140,C2239176
8140,C0007102
8140,C0149782
8140,C1510586
8140,C0280725
8140,C0162820
8148,C0002736
8148,C1275278
8148,C0008479
8148,C0038356
8148,C1335473
8148,C0206639
8148,C0029463
8165,C0028754
8165,C0376358
8165,C1527349
8174,C0009319
8174,C0029513
8189,C0038356
8190,C0038356
8192,C3808414
8192,C0685838
8192,C4551721
8192,C3554105
8192,C3809105
8192,C5816798
8192,C5816795
8195,C0948368
8195,C0752166
8195,C0028754
8195,C0018798
8195,C0022680
8195,C1858054
8195,C3714581
8195,C0854723
8195,C0687120
8195,C0271092
8195,C4016908
8195,C2675305
8200,C1832702
8200,C1862103
8200,C1856738
8200,C0265260
8200,C1832708
8200,C1862151
8200,C0409959
8200,C3809104
8200,C1861385
8200,C5235036
8200,C0221357
8200,C0029410
8200,C3554446
8200,C2930970
8200,C0343284
8200,C0175700
8200,C0030567
8200,C0003873
8200,C1300268
8200,C0157946
8200,C0342282
8200,C1739384
8200,C1306065
8200,C4759728
8202,C1458155
8202,C0033578
8202,C0007131
8202,C0028754
8202,C0004114
8202,C0001418
8202,C0750935
8202,C0007137
8202,C0452138
8202,C0751688
8202,C0023418
8202,C0005967
8204,C1458155
8204,C1968949
8204,C0014170
8204,C0029456
8204,C4748921
8204,C0036341
8204,C0018801
8204,C0027051
8204,C0018802
8208,C0376358
8208,C2239176
8208,C3714756
8208,C1263846
8208,C0557874
8208,C0026636
8214,C0012236
8214,C0036341
8215,C0012236
8216,C0028326
8216,C1854469
8216,C1335929
8216,C0027809
8216,C0017636
8216,C0007194
8216,C5555857
8216,C3810283
8216,C4225280
8216,C0005689
8216,C0278878
8216,C0455988
8216,C0007193
8216,C0347915
8216,C1514422
8216,C2239176
8216,C5670708
8216,C0349588
8216,C0008073
8216,C0020305
8216,C1510586
8216,C2750850
8216,C0235833
8216,C0334588
8216,C0038454
8216,C5669877
8216,C3495498
8216,C0948242
8216,C0004352
8216,C0206726
8216,C0027672
8216,C4551602
8216,C5779880
8216,C5681679
8218,C5679994
8220,C0012236
8220,C0036341
8224,C0036341
8224,C0809983
8224,C0005586
8224,C0742028
8224,C0036572
8224,C1858120
8224,C0854723
8224,C3665347
8224,C1849694
8224,C0557874
8224,C1850938
8224,C0917804
8228,C1837249
8233,C0023467
8233,C2713368
8233,C2750604
8233,C0079541
8233,C0349639
8233,C0018798
8233,C3278123
8237,C4022990
8237,C4021085
8237,C4022983
8237,C4022986
8237,C0006267
8239,C3714756
8239,C4225416
8239,C3806746
8239,C0557874
8239,C1535926
8239,C0424605
8239,C0036572
8239,C0796250
8239,C3890168
8239,C0008073
8239,C2931498
8239,C4022738
8239,C0432072
8239,C5567523
8241,C1839463
8241,C0152013
8241,C0009402
8241,C0009404
8241,C1335060
8241,C0024624
8241,C0153491
8241,C0346629
8241,C0153493
8241,C4022738
8241,C0153492
8242,C3714756
8242,C1845243
8242,C0025362
8242,C0004352
8242,C1535926
8242,C0007134
8242,C5681493
8242,C0869083
8242,C0036572
8242,C0153435
8242,C0008073
8242,C0037772
8242,C0026764
8242,C0796250
8242,C0019572
8242,C5680527
8243,C1802395
8243,C0270972
8243,C0014544
8243,C3714756
8243,C0338656
8243,C0557874
8243,C0543888
8243,C5393312
8243,C1854630
8243,C1535926
8243,C2051831
8243,C0019572
8243,C4551563
8243,C0026826
8243,C0751617
8243,C0010606
8243,C0497552
8243,C4551851
8243,C0005695
8243,C0424503
8243,C1843156
8243,C1842581
8243,C0023470
8243,C2748910
8243,C0018801
8243,C0037772
8243,C0005684
8243,C0241654
8243,C0152025
8243,C0728829
8243,C0013362
8243,C0740279
8243,C0018802
8260,C3275447
8260,C3714756
8260,C0796016
8260,C1535926
8260,C0036857
8260,C0152013
8260,C1844948
8260,C0206085
8260,C0004352
8260,C1335060
8270,C4538784
8270,C0795949
8284,C1839071
8287,C1839071
8287,C4016596
8287,C1507149
8288,C1850000
8289,C0265338
8289,C0038356
8289,C2239176
8289,C0014170
8289,C0001418
8289,C0206698
8289,C1458155
8289,C0027819
8289,C0006142
8289,C0476089
8289,C0005684
8289,C3544205
8289,C0009404
8289,C3714756
8289,C0024623
8289,C0005695
8289,C1336905
8289,C0007131
8289,C0007102
8289,C0007138
8289,C0006413
8289,C0279628
8289,C3553247
8289,C0033578
8289,C0079773
8289,C0027708
8289,C1153706
8289,C0338503
8289,C1333015
8289,C1854882
8289,C0153422
8289,C0153421
8289,C0153423
8289,C0036572
8289,C4551563
8289,C1956257
8289,C0920269
8289,C4022738
8289,C5442191
8289,C1837397
8289,C0023529
8289,C0010606
8289,C4302356
8289,C1535926
8289,C0206702
8289,C0206656
8289,C0079772
8289,C3281201
8289,C0280725
8289,C0334265
8289,C0346629
8289,C1332219
8289,C0004114
8289,C0279763
8289,C0036920
8289,C0455988
8289,C0376407
8289,C5231391
8290,C0032273
8290,C0025362
8291,C0026850
8291,C1850889
8291,C5553104
8291,C1847532
8291,C2931687
8291,C0026848
8291,C4551973
8291,C0151786
8291,C0686353
8291,C2931907
8291,C0007193
8291,C1836450
8291,C4022631
8291,C1866141
8291,C0221629
8291,C0231528
8291,C4021726
8291,C4021745
8291,C5551399
8291,C0036341
8291,C1389118
8291,C5565781
8291,C0003862
8291,C0031117
8291,C0409667
8291,C0006142
8291,C0157917
8291,C0157918
8291,C0157916
8291,C4511057
8292,C1864233
8292,C0751882
8292,C5681640
8292,C0751885
8292,C4021745
8294,C5568766
8295,C3714756
8295,C5394059
8295,C0025202
8295,C0004352
8295,C0036341
8295,C0557874
8295,C1535926
8295,C5193106
8295,C0376358
8295,C1335167
8295,C5779548
8295,C0039538
8295,C0345958
8295,C1319315
8295,C1335177
8295,C0278701
8301,C0023467
8301,C0002395
8301,C0338656
8301,C1961099
8302,C0004943
8309,C4310624
8310,C4277682
8312,C2239176
8312,C1842884
8312,C0005684
8312,C0005695
8312,C0024624
8312,C0153491
8312,C0279607
8312,C0153492
8312,C0153493
8313,C0009404
8313,C4082304
8313,C0009375
8313,C1837750
8313,C0006142
8313,C3266076
8313,C0699790
8313,C0009402
8313,C0010278
8313,C1140680
8313,C4750788
8313,C0346629
8313,C0152013
8313,C0153493
8313,C0585362
8313,C0007193
8313,C0153492
8313,C1336905
8313,C0279763
8313,C0153491
8313,C0024624
8313,C1153706
8313,C5680012
8313,C1335060
8313,C0019569
8313,C0027672
8313,C0016978
8313,C0153452
8313,C0278806
8313,C0600519
8313,C0149925
8313,C0151744
8314,C0220633
8314,C0025500
8314,C0025286
8314,C0007134
8314,C0279702
8314,C0206698
8314,C0345967
8314,C3280492
8314,C1458155
8314,C0038356
8314,C0152013
8314,C0022665
8314,C0027672
8314,C0030297
8314,C4707290
8314,C1377913
8314,C0206769
8314,C0024121
8314,C0919267
8314,C0242379
8314,C0009375
8314,C1535926
8314,C0005695
8314,C0042138
8314,C0005684
8314,C0030421
8314,C0023903
8314,C0023418
8314,C1512419
8314,C0206694
8314,C0033578
8314,C0392400
8314,C0206710
8314,C1368295
8314,C0206754
8314,C0018671
8314,C0040100
8314,C5676925
8314,C1332338
8314,C0278752
8314,C0010606
8314,C0004114
8314,C1847723
8314,C0206631
8314,C0023798
8314,C0153458
8314,C0279659
8314,C0026764
8314,C0153463
8314,C0553580
8314,C0206686
8314,C1335060
8314,C0206716
8314,C0206739
8314,C0005967
8314,C0025149
8314,C0153459
8314,C0153460
8314,C0346118
8314,C5568766
8314,C0280725
8314,C0039590
8314,C0085136
8314,C1334698
8315,C0027051
8315,C0036341
8317,C0025322
8318,C4310738
8318,C1868684
8318,C2239176
8318,C4551563
8318,C0039585
8320,C0005684
8320,C0005695
8320,C0009375
8320,C2930967
8320,C0003469
8320,C0751871
8320,C0006142
8320,C4750772
8322,C0339539
8322,C0035344
8322,C0266568
8322,C0035309
8322,C1851402
8322,C0009402
8322,C0266526
8322,C1839839
8322,C0154832
8322,C0005586
8322,C0003706
8322,C0039075
8322,C0376634
8322,C0008925
8322,C1858262
8322,C0854723
8323,C5190687
8323,C0406443
8323,C5681288
8323,C0027339
8323,C0455988
8328,C0040034
8328,C0272302
8328,C5680090
8328,C0032197
8328,C1861194
8328,C1458140
8328,C4304021
8328,C0009402
8332,C0026764
8336,C0026764
8339,C0033578
8339,C0157916
8339,C0157918
8339,C0157917
8339,C0409667
8342,C0009402
8350,C2750850
8350,C0026764
8354,C0677865
8354,C1168401
8358,C0149782
8359,C0006142
8359,C5676923
8359,C5774310
8359,C5676922
8359,C5677016
8359,C0162557
8363,C5676923
8363,C5676922
8364,C5568766
8364,C5676922
8366,C0025362
8367,C1535926
8367,C5774310
8367,C5568766
8379,C0036341
8379,C0376358
8379,C1336708
8379,C0024299
8379,C0033578
8379,C0598798
8379,C1850343
8379,C4015779
8379,C2931383
8379,C0157917
8379,C0157918
8379,C0157916
8379,C5774284
8379,C2931456
8379,C0409667
8382,C4551720
8382,C5774214
8382,C0008780
8388,C0009402
8394,C5231497
8394,C0027626
8394,C0005695
8394,C0005684
8394,C0024232
8398,C0270724
8398,C2751842
8398,C1857747
8398,C0018523
8398,C0030567
8398,C2931845
8398,C0036341
8398,C0338473
8398,C0033975
8398,C0027960
8398,C0007758
8398,C2750220
8398,C0497552
8398,C1868681
8398,C0005586
8398,C0349204
8398,C1836830
8398,C4021076
8398,C0036572
8398,C0557874
8398,C4021085
8398,C1849156
8398,C0004352
8398,C4551563
8398,C1838258
8398,C5231391
8402,C5193112
8402,C0030421
8402,C4274332
8402,C0035222
8404,C0014175
8404,C0014544
8405,C0033578
8405,C0376358
8405,C0014170
8405,C0007112
8405,C0009404
8405,C2239176
8405,C0152013
8405,C5394218
8405,C5394221
8405,C1335060
8405,C0346629
8405,C1176475
8405,C0153574
8406,C2239176
8406,C0349588
8407,C2239176
8407,C4277682
8407,C0023890
8407,C0007134
8408,C0152013
8408,C1335167
8409,C0033578
8412,C1458155
8412,C0236969
8417,C1837249
8418,C0026769
8419,C0009691
8419,C0086543
8419,C3808115
8419,C1833118
8419,C0029531
8419,C0036572
8419,C1854021
8419,C3714756
8419,C0028738
8419,C5681191
8419,C4021797
8419,C0557874
8419,C0038379
8425,C2750804
8425,C0010495
8425,C0013264
8425,C0017636
8425,C0278878
8425,C0027643
8425,C1514422
8431,C0028754
8431,C2239176
8431,C0011860
8431,C0015695
8431,C4054476
8431,C4277682
8431,C0023794
8431,C0029227
8431,C0015696
8431,C0342257
8431,C0029591
8431,C4016893
8434,C0007131
8434,C0009375
8434,C0009171
8434,C1514422
8434,C0027626
8434,C0278878
8434,C0017636
8435,C2239176
8435,C0010054
8435,C0010068
8435,C0264694
8435,C0151744
8435,C0007570
8436,C0019569
8437,C0022658
8438,C0006142
8438,C1458155
8438,C2239176
8438,C0024305
8438,C0030297
8438,C0153460
8438,C0153458
8438,C0153459
8438,C0153463
8438,C0338106
8438,C1527349
8438,C5669733
8438,C0346153
8438,C0085215
8438,C0677776
8440,C0002395
8440,C0027726
8440,C0001925
8440,C0033687
8443,C1857242
8443,C0282529
8443,C0036341
8443,C0376358
8445,C1621958
8445,C0238198
8449,C5231483
8449,C0036572
8449,C0175754
8449,C1844751
8449,C5399973
8449,C3807131
8449,C3714756
8449,C0431718
8449,C4022738
8449,C0542518
8450,C1845861
8450,C3714756
8450,C0036572
8450,C0557874
8450,C0869083
8450,C0349588
8450,C0424503
8450,C0796254
8451,C0004238
8451,C0038325
8452,C3469606
8452,C1510586
8452,C0033805
8452,C1535926
8452,C0033578
8452,C3714756
8452,C5543225
8452,C4509932
8452,C0025202
8452,C4022737
8452,C1449842
8452,C4022738
8452,C1840389
8452,C5568766
8452,C4049796
8453,C0021390
8454,C0038325
8455,C0027746
8455,C0557874
8455,C0040034
8455,C0004352
8456,C1866426
8456,C0002170
8456,C0685894
8456,C4025208
8456,C5394133
8456,C0004352
8456,C0021051
8456,C0027339
8456,C1849075
8456,C0152094
8459,C1510586
8460,C1319315
8460,C1510586
8462,C0342276
8462,C0011860
8462,C0011849
8462,C3888631
8462,C0001973
8462,C1864839
8462,C0020456
8462,C0019209
8462,C5680537
8463,C0032460
8464,C0008928
8467,C3714756
8467,C0557874
8467,C0026827
8467,C0279980
8467,C4024649
8467,C4551563
8467,C0016202
8467,C2315100
8467,C4021758
8467,C0349588
8468,C0175702
8468,C0021364
8468,C5774245
8468,C3553794
8470,C0043094
8471,C0009402
8471,C5231396
8471,C0153492
8471,C0024624
8471,C0153493
8471,C0153491
8473,C4478379
8476,C2200127
8477,C0009324
8477,C0375359
8481,C1510460
8481,C2749019
8481,C0029294
8481,C0035334
8481,C0431399
8481,C1846175
8481,C4277690
8481,C4551720
8481,C0026363
8481,C0266464
8481,C3278923
8481,C0220701
8481,C0154860
8481,C1840379
8481,C2745997
8481,C0008780
8481,C1968949
8481,C0423820
8481,C3541456
8481,C0009782
8481,C0544857
8481,C0854723
8481,C0038015
8481,C5680513
8481,C1857662
8481,C4282400
8481,C0406726
8481,C1866855
8481,C0265251
8481,C0853087
8481,C5680527
8482,C5676985
8482,C0268312
8483,C0158252
8483,C0157946
8484,C0001973
8484,C0085762
8484,C0024517
8484,C0154409
8490,C0020538
8490,C0085580
8490,C0036341
8490,C1319315
8491,C0014474
8491,C0149782
8492,C3714756
8492,C0025362
8492,C1855304
8492,C5680181
8493,C0006142
8493,C1458155
8493,C1140680
8493,C0017638
8493,C0555198
8493,C1535926
8493,C0684249
8493,C4479517
8493,C0346153
8493,C0677866
8493,C4022738
8495,C0033578
8495,C2931456
8496,C5774209
8496,C0270685
8496,C4551563
8496,C0085269
8496,C0036572
8496,C0036857
8497,C0004238
8503,C0346153
8503,C0338106
8504,C1832200
8504,C0043459
8504,C3553999
8504,C4479254
8504,C0282525
8504,C0282527
8504,C4721541
8504,C2930852
8505,C0752351
8506,C5779613
8506,C4225386
8506,C4748608
8506,C1276035
8506,C0750442
8506,C2183058
8506,C1387923
8506,C0265561
8506,C0158760
8506,C0478066
8506,C0265562
8506,C0220662
8506,C4707882
8506,C1404173
8506,C0587371
8509,C0033578
8510,C1842870
8514,C0036572
8514,C1842870
8514,C0014544
8516,C1609433
8516,C1619700
8516,C0919267
8516,C1140680
8516,C0036341
8516,C0022661
8516,C1299247
8516,C0038356
8517,C0021171
8517,C4303737
8517,C1846006
8517,C1970879
8517,C3241937
8517,C1846008
8517,C0751265
8517,C0345904
8517,C0023903
8517,C0023186
8517,C0024620
8517,C0854795
8517,C0004943
8517,C1970028
8517,C2939465
8517,C2720289
8517,C0024121
8517,C5676885
8517,C0009447
8517,C0400966
8518,C0013364
8518,C0025149
8518,C0004096
8518,C1458155
8518,C0036439
8518,C0206663
8518,C0022821
8518,C1334410
8518,C0027626
8518,C0017205
8518,C0007959
